"image_name","date","scanner","Predicted.class","x","y","ID","distance_root_growth_obs","distance_root_mature_obs","distance_root_growth_mean_exp","distance_root_growth_sd_exp","distance_root_mature_mean_exp","distance_root_mature_sd_exp"
"AF_A20_E_2024-03-21_12H00M","2024-03-21T12:00:00Z","AF_A20_E","insecta larva",314,13363.5,6,2849.49560546875,1523.14965820312,1450.24717861176,828.710998220711,1876.64607849121,1100.56615192094
"AF_A20_E_2024-03-21_12H00M","2024-03-21T12:00:00Z","AF_A20_E","collembola",6366,5523.5,7,608.184997558594,646,1524.25888946533,718.998303797345,1703.32841751099,1005.45159796682
"AF_A20_E_2024-03-21_12H00M","2024-03-21T12:00:00Z","AF_A20_E","unknown",1497,4016.5,8,1616.07739257812,2669.14111328125,1361.21108268738,635.007632894951,1748.59176101685,899.281294037252
"AF_A20_E_2024-03-21_12H00M","2024-03-21T12:00:00Z","AF_A20_E","collembola",6153.5,13046,9,2524.01977539062,665.009033203125,1408.42722564697,681.155186020151,1856.62429901123,1112.15136701289
"AF_A20_E_2024-03-21_12H00M","2024-03-21T12:00:00Z","AF_A20_E","enchytraeidae",1691.5,3854.5,10,1390.39916992188,2417.37915039062,1475.96315048218,769.2192057701,1912.42346389771,1034.68669294781
"AF_A20_E_2024-03-21_12H00M","2024-03-21T12:00:00Z","AF_A20_E","collembola",7662,9686.5,11,1309.13793945312,1848.19909667969,1670.91838256836,754.428347003891,2008.11896682739,1256.93951433974
"AF_A20_E_2024-03-21_12H00M","2024-03-21T12:00:00Z","AF_A20_E","gastropoda",5912.5,3583.5,12,1214.60778808594,2282.11865234375,1568.01435150146,779.830916848252,2021.50971984863,1032.12707394314
"AF_A20_E_2024-03-21_12H00M","2024-03-21T12:00:00Z","AF_A20_E","unknown",5154.5,6049.5,13,1136.33178710938,903.072509765625,1707.60829162598,863.891772792246,1863.15333068848,1032.49486660273
"AF_A20_E_2024-03-21_12H00M","2024-03-21T12:00:00Z","AF_A20_E","lumbricidae",7908.5,10557,14,1207.14953613281,2298.2177734375,1663.67653015137,745.216271411595,1942.2244859314,1140.60985855206
"AF_A20_E_2024-03-21_12H00M","2024-03-21T12:00:00Z","AF_A20_E","multi_taxa",558,246,15,2657.19018554688,3310.51440429688,1484.27369232178,654.331873508285,2224.77856079102,1205.38454583556
"AF_A20_E_2024-03-21_12H00M","2024-03-21T12:00:00Z","AF_A20_E","multi_taxa",982.5,1325.5,16,1557.23474121094,2847.13549804688,1638.69830848694,797.436475467768,1919.42159576416,1134.28058277661
"AF_A20_E_2024-03-21_12H00M","2024-03-21T12:00:00Z","AF_A20_E","enchytraeidae",1935,3291.5,17,777.692077636719,1924.01721191406,1491.16606582642,744.52197824308,2010.93654418945,1153.8904768466
"AF_A20_E_2024-03-21_12H00M","2024-03-21T12:00:00Z","AF_A20_E","collembola",2287,7985,18,894.306457519531,4024.7841796875,1584.51058128357,710.282600482161,1778.39929931641,1004.25894869605
"AF_A20_E_2024-03-21_12H00M","2024-03-21T12:00:00Z","AF_A20_E","multi_taxa",1133,1888.5,19,1098.42163085938,2544.30444335938,1632.2003918457,838.211846913495,1714.61897613525,1048.25536396249
"AF_A20_E_2024-03-21_12H00M","2024-03-21T12:00:00Z","AF_A20_E","multi_taxa",987.5,733,20,2012.73400878906,2893.8115234375,1658.15302001953,807.468041833837,1841.04931762695,931.739362158018
"AF_A20_E_2024-03-22_00H00M","2024-03-22T00:00:00Z","AF_A20_E","unknown",6650,3860.5,1,515.301879882812,1720.96630859375,1199.67068969727,707.284133693053,1873.02547515869,1080.12767910343
"AF_A20_E_2024-03-22_00H00M","2024-03-22T00:00:00Z","AF_A20_E","collembola",8792.5,9804.5,2,933.130737304688,1925.16442871094,1306.78397613525,893.90674123166,2307.4990020752,1277.00002931243
"AF_A20_E_2024-03-22_00H00M","2024-03-22T00:00:00Z","AF_A20_E","unknown",9145,8371,3,455.712615966797,2373.57983398438,1348.24936553955,825.968392889086,2248.64078857422,1226.10439318524
"AF_A20_E_2024-03-22_00H00M","2024-03-22T00:00:00Z","AF_A20_E","collembola",6768.5,5406.5,4,229.889099121094,270.112945556641,1380.39445484161,826.647714017871,1987.08545715332,1140.95475108109
"AF_A20_E_2024-03-22_00H00M","2024-03-22T00:00:00Z","AF_A20_E","collembola",4055.5,1264.5,5,778.995483398438,781.96484375,1357.35996332169,680.870785953905,2221.90849853516,1182.52207765637
"AF_A20_E_2024-03-22_00H00M","2024-03-22T00:00:00Z","AF_A20_E","collembola",8263,12564.5,6,2300.38696289062,332.212280273438,1337.74532333374,624.031727049434,2252.60885498047,1381.05087591656
"AF_A20_E_2024-03-22_00H00M","2024-03-22T00:00:00Z","AF_A20_E","acari",1806,274.5,7,2054.935546875,2062.32983398438,1235.86710769653,734.795245453093,2058.40335571289,1133.92466591071
"AF_A20_E_2024-03-22_00H00M","2024-03-22T00:00:00Z","AF_A20_E","gastropoda",9015,11767,8,2308.16625976562,1423.38928222656,1414.81904129028,974.204624690391,1928.25669815063,1148.75877712012
"AF_A20_E_2024-03-22_00H00M","2024-03-22T00:00:00Z","AF_A20_E","lumbricidae",5726.5,1044,9,1897.64587402344,1367.61474609375,1301.17701950073,751.444018064027,2060.9932925415,1198.20834768698
"AF_A20_E_2024-03-22_00H00M","2024-03-22T00:00:00Z","AF_A20_E","julida",1694.5,1603,10,1275.19604492188,2458.8486328125,1474.31669342041,782.824523411934,2247.40078186035,1256.74394289306
"AF_A20_E_2024-03-22_00H00M","2024-03-22T00:00:00Z","AF_A20_E","unknown",4740.5,13664.5,11,2671.69702148438,714.163146972656,1401.74561981201,811.744404745203,2071.38000793457,1378.24830104786
"AF_A20_E_2024-03-22_12H00M","2024-03-22T12:00:00Z","AF_A20_E","unknown",955,5993,1,818.97314453125,5099.92236328125,1363.09667938232,724.668462119667,1617.98620269775,752.724570301755
"AF_A20_E_2024-03-22_12H00M","2024-03-22T12:00:00Z","AF_A20_E","collembola",7701.5,11091.5,2,778.9326171875,1796.07629394531,1103.62326599121,634.211589160618,1958.23111343384,1299.07037992283
"AF_A20_E_2024-03-22_12H00M","2024-03-22T12:00:00Z","AF_A20_E","lumbricidae",9484,6506,3,1148.01611328125,1177.70495605469,1288.89118743896,674.507137318019,2170.57533630371,1307.88515388461
"AF_A20_E_2024-03-22_12H00M","2024-03-22T12:00:00Z","AF_A20_E","lumbricidae",9755.5,7219.5,4,1745.10168457031,1568.50244140625,1195.17690872192,646.271421282416,1903.6890057373,1205.9685578786
"AF_A20_E_2024-03-22_12H00M","2024-03-22T12:00:00Z","AF_A20_E","collembola",4852,9899,5,1263.53869628906,2121.98901367188,1160.83360054016,710.413995841955,1856.77495483398,1065.23021309252
"AF_A20_E_2024-03-22_12H00M","2024-03-22T12:00:00Z","AF_A20_E","gastropoda",2890,452.5,6,717.370910644531,976.385681152344,1260.42591171265,683.955789016089,1875.41507141113,1317.70570476204
"AF_A20_E_2024-03-22_12H00M","2024-03-22T12:00:00Z","AF_A20_E","symphyla",7252,334.5,7,1332.75695800781,666.318969726562,1323.08277305603,755.304448575138,1648.95700439453,1091.79229155104
"AF_A20_E_2024-03-22_12H00M","2024-03-22T12:00:00Z","AF_A20_E","insecta larva",1995,3704.5,8,760.432800292969,3723.82080078125,1238.99269195557,750.984527208243,1952.19645935059,1203.23170935797
"AF_A20_E_2024-03-22_12H00M","2024-03-22T12:00:00Z","AF_A20_E","gastropoda",5534.5,6778,9,983.658996582031,807.576599121094,1331.11811950684,870.105152697846,1898.10281311035,944.448396143036
"AF_A20_E_2024-03-22_12H00M","2024-03-22T12:00:00Z","AF_A20_E","enchytraeidae",9004,13240,10,2847.99047851562,992.55078125,1135.71949508667,612.479912051161,1849.60237045288,1081.63694441471
"AF_A20_E_2024-03-22_12H00M","2024-03-22T12:00:00Z","AF_A20_E","collembola",6430.5,5986,11,715.069946289062,372.529205322266,1213.51221435547,701.087654580473,1924.4119152832,1290.59347614895
"AF_A20_E_2024-03-22_12H00M","2024-03-22T12:00:00Z","AF_A20_E","enchytraeidae",337.5,6620.5,12,672.815734863281,5123.51123046875,1060.7117665863,680.930774997027,1679.25158351898,1068.82027905018
"AF_A20_E_2024-03-22_12H00M","2024-03-22T12:00:00Z","AF_A20_E","enchytraeidae",7495,322.5,13,1384.17126464844,553.543151855469,1233.00651428223,728.632992987449,2088.3222052002,1160.75724037766
"AF_A20_E_2024-03-22_12H00M","2024-03-22T12:00:00Z","AF_A20_E","collembola",478.5,8696.5,14,1083.2197265625,3043.724609375,1291.09888055801,733.28287893681,1747.18975662231,1019.8932512136
"AF_A20_E_2024-03-22_12H00M","2024-03-22T12:00:00Z","AF_A20_E","gastropoda",5267.5,12361.5,15,1066.07922363281,1019.70239257812,1274.30112243652,754.404891797222,2103.34915283203,1261.1549641853
"AF_A20_E_2024-03-22_12H00M","2024-03-22T12:00:00Z","AF_A20_E","insecta larva",8156.5,13318.5,16,2191.34765625,357.777862548828,1475.74868713379,789.975164670903,2074.96687316895,1188.75727119971
"AF_A20_E_2024-03-22_12H00M","2024-03-22T12:00:00Z","AF_A20_E","unknown",3783,3469.5,17,344.088653564453,2971.962890625,1293.98301567078,766.592510012267,1592.39713226318,1100.57131931184
"AF_A20_E_2024-03-22_12H00M","2024-03-22T12:00:00Z","AF_A20_E","lumbricidae",2699.5,2460,18,936.740112304688,2294.00610351562,1227.6875340271,729.552986093795,1583.17386436462,1164.98920510689
"AF_A20_E_2024-03-23_00H00M","2024-03-23T00:00:00Z","AF_A20_E","collembola",8559,8480,1,72.0277709960938,1793.46594238281,1055.69648147583,691.853630066804,2343.19493896484,1369.36168447397
"AF_A20_E_2024-03-23_00H00M","2024-03-23T00:00:00Z","AF_A20_E","enchytraeidae",317.5,7666.5,2,749.939331054688,4083.38549804688,1153.8612978363,675.498275369821,1697.51654449463,1149.16326947727
"AF_A20_E_2024-03-23_00H00M","2024-03-23T00:00:00Z","AF_A20_E","gastropoda",8596,8667,3,95.1314849853516,1754.943359375,1195.80476959229,723.999529067261,1872.5698828125,1212.94030413356
"AF_A20_E_2024-03-23_00H00M","2024-03-23T00:00:00Z","AF_A20_E","collembola",5796.5,654,4,1895.26696777344,1485.19665527344,964.462649993896,584.984306219854,1947.53702697754,1094.21372978161
"AF_A20_E_2024-03-23_00H00M","2024-03-23T00:00:00Z","AF_A20_E","unknown",2868.5,2235.5,5,91.6787872314453,2015,920.222626800537,726.086303668612,2157.72571075439,1243.04128133188
"AF_A20_E_2024-03-23_00H00M","2024-03-23T00:00:00Z","AF_A20_E","collembola",9154.5,8997,6,52.7730979919434,2224.83837890625,1000.57508270264,594.355450426467,2059.47897338867,1347.00491600822
"AF_A20_E_2024-03-23_00H00M","2024-03-23T00:00:00Z","AF_A20_E","collembola",3764,2205,7,792.244934082031,1709.72338867188,1190.53174057007,713.711249068055,1878.75345794678,1298.0658613183
"AF_A20_E_2024-03-23_00H00M","2024-03-23T00:00:00Z","AF_A20_E","enchytraeidae",9798.5,9080.5,8,142.842575073242,2858.73583984375,1183.29013679504,787.788074675804,2033.88752853394,1182.32906010422
"AF_A20_E_2024-03-23_00H00M","2024-03-23T00:00:00Z","AF_A20_E","unknown",3293.5,7233,9,331.639862060547,4030.86499023438,1027.94942062378,659.928931608445,2170.15414459229,1232.26082448008
"AF_A20_E_2024-03-23_00H00M","2024-03-23T00:00:00Z","AF_A20_E","collembola",2742.5,6287,10,359.701263427734,4305.86328125,1139.89604560852,833.467966320208,1944.72537521362,1062.6388669876
"AF_A20_E_2024-03-23_00H00M","2024-03-23T00:00:00Z","AF_A20_E","enchytraeidae",8241.5,868,11,712.065307617188,500.435821533203,1160.24300758362,808.070187801213,2180.84120483398,1116.75871940969
"AF_A20_E_2024-03-23_00H00M","2024-03-23T00:00:00Z","AF_A20_E","lumbricidae",8441,13533,12,2614.38525390625,696.270751953125,1249.03045822144,701.186406032339,2081.55813217163,1110.74510638331
"AF_A20_E_2024-03-23_00H00M","2024-03-23T00:00:00Z","AF_A20_E","unknown",7105,3855.5,13,1717.10510253906,1646.89587402344,1340.05219284058,763.361637071787,2119.34395477295,1456.52961545353
"AF_A20_E_2024-03-23_00H00M","2024-03-23T00:00:00Z","AF_A20_E","insecta larva",2105,3668,14,623.482177734375,3636.75952148438,1126.81778678894,702.107087059569,2262.36660125732,1414.25755355357
"AF_A20_E_2024-03-23_00H00M","2024-03-23T00:00:00Z","AF_A20_E","unknown",385,9127,15,1360.78210449219,2627.94165039062,1082.64385314941,552.805886693718,2064.19381317139,1182.08612166378
"AF_A20_E_2024-03-23_00H00M","2024-03-23T00:00:00Z","AF_A20_E","collembola",3963,365,16,89.1852035522461,88.8425598144531,1180.11852714539,806.462584422984,1973.38593566895,1264.41606709798
"AF_A20_E_2024-03-23_00H00M","2024-03-23T00:00:00Z","AF_A20_E","collembola",7141,11853.5,17,709.017639160156,1371.42626953125,1280.78830383301,743.504353164853,1994.53305984497,1172.19584702575
"AF_A20_E_2024-03-23_00H00M","2024-03-23T00:00:00Z","AF_A20_E","enchytraeidae",1155,2120.5,18,1630.00915527344,3179.447265625,1117.39993164063,687.708940759865,2001.31829833984,1392.62916146701
"AF_A20_E_2024-03-23_12H00M","2024-03-23T12:00:00Z","AF_A20_E","unknown",8502.5,13865.5,1,2816.45336914062,2995.685546875,910.193848419189,564.36809268656,2207.4802545166,1313.32814714558
"AF_A20_E_2024-03-23_12H00M","2024-03-23T12:00:00Z","AF_A20_E","collembola",3548.5,4054,2,762.136474609375,3569.94189453125,1214.45268035889,635.613979734459,2241.84390472412,1227.55261794284
"AF_A20_E_2024-03-23_12H00M","2024-03-23T12:00:00Z","AF_A20_E","unknown",1320,383,3,2221.44091796875,2540,1086.80318870544,698.868948121377,2226.41048522949,1356.42505533662
"AF_A20_E_2024-03-23_12H00M","2024-03-23T12:00:00Z","AF_A20_E","collembola",7447,2529.5,4,660.518737792969,907.71142578125,1010.16557800293,720.082918199286,2223.44796783447,1442.15251088289
"AF_A20_E_2024-03-23_12H00M","2024-03-23T12:00:00Z","AF_A20_E","lumbricidae",3155.5,12897.5,5,1124.61376953125,2389.87231445312,902.595440673828,509.518403649686,1769.89551513672,1076.08260979861
"AF_A20_E_2024-03-23_12H00M","2024-03-23T12:00:00Z","AF_A20_E","enchytraeidae",7359.5,7648.5,6,990.912719726562,773.089904785156,1016.67606226921,701.594680422492,2118.03156616211,1203.12087001596
"AF_A20_E_2024-03-23_12H00M","2024-03-23T12:00:00Z","AF_A20_E","unknown",3271,7276.5,7,353.735778808594,4026.28515625,1053.86216117859,743.083831735953,2064.78062538147,1346.05903497957
"AF_A20_E_2024-03-23_12H00M","2024-03-23T12:00:00Z","AF_A20_E","unknown",8053.5,3460.5,8,1383.951171875,2004.45324707031,1147.27642150879,695.457332265402,2141.84212409973,1140.09336571043
"AF_A20_E_2024-03-23_12H00M","2024-03-23T12:00:00Z","AF_A20_E","collembola",8562,8491,9,83.0240936279297,811.803527832031,1048.11480194092,685.114793523692,2173.48550720215,1437.6197982844
"AF_A20_E_2024-03-23_12H00M","2024-03-23T12:00:00Z","AF_A20_E","unknown",3881,1476,10,1071.22595214844,976.008178710938,1116.42645782471,810.318624336158,2204.31235351563,1502.42098247674
"AF_A20_E_2024-03-23_12H00M","2024-03-23T12:00:00Z","AF_A20_E","unknown",7364,628.5,11,397.508483886719,380.043426513672,1051.66416351318,642.534067980375,2048.99611083984,1382.0569389124
"AF_A20_E_2024-03-23_12H00M","2024-03-23T12:00:00Z","AF_A20_E","unknown",2285,5732.5,12,760.564270019531,4693.7001953125,1045.91824157715,607.693179178963,2186.8054901123,1206.95085170785
"AF_A20_E_2024-03-23_12H00M","2024-03-23T12:00:00Z","AF_A20_E","unknown",6701.5,11136,13,545.287109375,1894.05517578125,1043.17333374023,672.965737663238,2157.33193634033,1047.28972511445
"AF_A20_E_2024-03-23_12H00M","2024-03-23T12:00:00Z","AF_A20_E","collembola",7209.5,742.5,14,533.075988769531,478.223785400391,890.522510986328,506.028556017158,2014.29871795654,1324.09515311376
"AF_A20_E_2024-03-23_12H00M","2024-03-23T12:00:00Z","AF_A20_E","collembola",6646.5,12725,15,851.780517578125,1271.26782226562,960.708908691406,524.28739371217,2169.77135437012,1282.07227025395
"AF_A20_E_2024-03-23_12H00M","2024-03-23T12:00:00Z","AF_A20_E","insecta larva",9857.5,13671,16,3759.283203125,4319.71044921875,1112.30755126953,773.785536900198,2337.4576473999,1511.33035653723
"AF_A20_E_2024-03-24_00H00M","2024-03-24T00:00:00Z","AF_A20_E","collembola",8078,4417.5,1,1082.89294433594,1449.72412109375,1072.42151153564,719.083942354306,2100.16093078613,1302.40098819609
"AF_A20_E_2024-03-24_00H00M","2024-03-24T00:00:00Z","AF_A20_E","collembola",4487.5,5742,2,864.166625976562,2500.9619140625,886.614709243774,567.491045538838,2011.71460144043,1180.32149546109
"AF_A20_E_2024-03-24_00H00M","2024-03-24T00:00:00Z","AF_A20_E","lumbricidae",4368,2616,3,638.796508789062,2168.65869140625,1042.6792829895,719.223458757269,2004.95275512695,1157.35992793959
"AF_A20_E_2024-03-24_00H00M","2024-03-24T00:00:00Z","AF_A20_E","unknown",1396.5,1774.5,4,1467.70910644531,2800.07153320312,902.265895004272,595.955727496344,1960.45706787109,1342.17098250133
"AF_A20_E_2024-03-24_00H00M","2024-03-24T00:00:00Z","AF_A20_E","collembola",9798.5,7710.5,5,1352.98193359375,2156.01708984375,924.342391357422,676.370007093996,2054.34512878418,1082.92414450306
"AF_A20_E_2024-03-24_00H00M","2024-03-24T00:00:00Z","AF_A20_E","collembola",7288,2401.5,6,1702.60034179688,490.731079101562,1094.81411392212,628.7584559965,1945.94514938354,1371.00261296035
"AF_A20_E_2024-03-24_00H00M","2024-03-24T00:00:00Z","AF_A20_E","collembola",8814.5,13323.5,7,2726.32080078125,3261.24536132812,1095.90668243408,731.14859380926,2478.90061523437,1460.81295537248
"AF_A20_E_2024-03-24_00H00M","2024-03-24T00:00:00Z","AF_A20_E","unknown",4962.5,10356,8,977.669189453125,2225.04150390625,1097.37637390137,792.602058813715,2444.48094940186,1511.16951747829
"AF_A20_E_2024-03-24_00H00M","2024-03-24T00:00:00Z","AF_A20_E","lumbricidae",5707,1057,9,1883.25512695312,1385.11010742188,1006.26803741455,795.653651831741,2091.34987380981,1256.47129056985
"AF_A20_E_2024-03-24_00H00M","2024-03-24T00:00:00Z","AF_A20_E","enchytraeidae",7771.5,6830,10,671,917.231140136719,950.819434814453,546.832965428067,1884.18236572266,955.047021716825
"AF_A20_E_2024-03-24_00H00M","2024-03-24T00:00:00Z","AF_A20_E","unknown",3307,7355.5,11,454.657012939453,3962.36352539062,1027.78082366943,658.612235353707,2439.43371559143,1400.10132138908
"AF_A20_E_2024-03-24_00H00M","2024-03-24T00:00:00Z","AF_A20_E","collembola",7179.5,9176.5,12,1441.11242675781,248.959838867188,1053.33074752808,640.94118957073,2195.13189575195,1325.67514693487
"AF_A20_E_2024-03-24_00H00M","2024-03-24T00:00:00Z","AF_A20_E","unknown",372.5,6450.5,13,812.859130859375,5287.84033203125,1089.54169078827,683.579950363141,2027.02533950806,1170.56047772739
"AF_A20_E_2024-03-24_00H00M","2024-03-24T00:00:00Z","AF_A20_E","lumbricidae",3558,4064,14,629.707885742188,3579.43017578125,1055.15351074219,833.394312896528,2119.44363098145,1306.34036897562
"AF_A20_E_2024-03-24_00H00M","2024-03-24T00:00:00Z","AF_A20_E","lumbricidae",4944,310,15,1028.98498535156,1067.50646972656,1127.05649780273,670.399053729937,2134.79373168945,1231.41371465439
"AF_A20_E_2024-03-24_00H00M","2024-03-24T00:00:00Z","AF_A20_E","unknown",5504.5,9034,16,505.950592041016,1340.56298828125,886.15299697876,520.996306911924,1940.8007649231,1078.83002584447
"AF_A20_E_2024-03-24_00H00M","2024-03-24T00:00:00Z","AF_A20_E","gastropoda",6501,12787,17,903.002197265625,1109.78967285156,1020.54032073975,681.62640345949,2346.49645996094,1473.04908080956
"AF_A20_E_2024-03-24_00H00M","2024-03-24T00:00:00Z","AF_A20_E","lumbricidae",4106,3152.5,18,261.308258056641,2661.53686523438,1048.37085693359,624.194968963851,2127.58874700546,1484.91518605791
"AF_A20_E_2024-03-24_00H00M","2024-03-24T00:00:00Z","AF_A20_E","gastropoda",3462.5,5962,19,677.024353027344,3543.79809570312,985.751051635742,611.33267584962,2181.78053588867,1300.7014848444
"AF_A20_E_2024-03-24_12H00M","2024-03-24T12:00:00Z","AF_A20_E","collembola",6355,934.5,1,973.584106445312,877.266784667969,1099.55181747437,612.056808604369,2297.93381835937,1332.50250935159
"AF_A20_E_2024-03-24_12H00M","2024-03-24T12:00:00Z","AF_A20_E","unknown",5573,12335,2,830.060241699219,1024.158203125,988.121011047363,505.502184901696,2251.63375961304,1196.6251653387
"AF_A20_E_2024-03-24_12H00M","2024-03-24T12:00:00Z","AF_A20_E","unknown",2956.5,10154,3,1354.15283203125,2661.62744140625,1015.66454589844,568.832417703355,2492.9513659668,1332.57141903706
"AF_A20_E_2024-03-24_12H00M","2024-03-24T12:00:00Z","AF_A20_E","lumbricidae",8477,12999.5,4,454.819732666016,2943.97094726562,985.942331809998,591.340452833838,2164.0047744751,1342.77740931147
"AF_A20_E_2024-03-24_12H00M","2024-03-24T12:00:00Z","AF_A20_E","pauropoda",2801.5,7346,5,418.401733398438,4425.08349609375,1151.28997261047,712.220329366149,2113.03458976746,1042.46923943885
"AF_A20_E_2024-03-24_12H00M","2024-03-24T12:00:00Z","AF_A20_E","gastropoda",9509.5,5739.5,6,389.666534423828,1372.15197753906,925.67110534668,594.849558860151,2188.05358276367,1210.83164118157
"AF_A20_E_2024-03-24_12H00M","2024-03-24T12:00:00Z","AF_A20_E","collembola",384,8605.5,7,1061.42407226562,3145.43676757812,810.198752746582,577.977624472892,2091.28885925293,1262.36962007935
"AF_A20_E_2024-03-24_12H00M","2024-03-24T12:00:00Z","AF_A20_E","collembola",9883,2793.5,8,1451.7080078125,2794.75805664062,808.716068344116,532.622993848519,1933.32596008301,1121.07098759769
"AF_A20_E_2024-03-24_12H00M","2024-03-24T12:00:00Z","AF_A20_E","lumbricidae",4500,318,9,576.3349609375,626.486206054688,1155.05735946655,694.812412209516,2354.58189056396,1304.29013786954
"AF_A20_E_2024-03-24_12H00M","2024-03-24T12:00:00Z","AF_A20_E","collembola",8334.5,8272,10,9,1710.556640625,997.161507263184,644.379581227483,2125.80115997314,1247.63298539763
"AF_A20_E_2024-03-24_12H00M","2024-03-24T12:00:00Z","AF_A20_E","collembola",7983,4398,11,937.043212890625,1459.638671875,859.575745849609,593.613874697289,2240.7088571167,1244.40355184422
"AF_A20_E_2024-03-24_12H00M","2024-03-24T12:00:00Z","AF_A20_E","enchytraeidae",5603,13046,12,1369.47912597656,316.659118652344,1095.09632919312,723.247232588622,2251.9796270752,1351.65970598829
"AF_A20_E_2024-03-24_12H00M","2024-03-24T12:00:00Z","AF_A20_E","collembola",9744,9533,13,468.892303466797,2826.00512695312,989.190872497559,695.422745454157,2332.55191680908,1489.96249612212
"AF_A20_E_2024-03-24_12H00M","2024-03-24T12:00:00Z","AF_A20_E","unknown",3361.5,3068,14,286.7001953125,2622.1220703125,1031.48596984863,533.329196222753,2501.63305419922,1488.02343229726
"AF_A20_E_2024-03-25_00H00M","2024-03-25T00:00:00Z","AF_A20_E","lumbricidae",6442.5,2906,1,1198.56579589844,2318.20629882812,797.213379516602,623.667786667095,2555.51298797607,1306.99237183732
"AF_A20_E_2024-03-25_00H00M","2024-03-25T00:00:00Z","AF_A20_E","collembola",3537,4608,2,808.481262207031,3590.240234375,825.2599609375,563.957322973056,2731.73562072754,1882.05650337977
"AF_A20_E_2024-03-25_00H00M","2024-03-25T00:00:00Z","AF_A20_E","acari",2697,2355,3,104.560989379883,2209.24536132812,681.887999267578,370.281230670131,3245.56589355469,1826.29167074272
"AF_A20_E_2024-03-25_00H00M","2024-03-25T00:00:00Z","AF_A20_E","gastropoda",8169.5,8217,4,105.004760742188,2232.16333007812,820.145624542236,482.066211790404,3052.33782958984,1710.91406592232
"AF_A20_E_2024-03-25_00H00M","2024-03-25T00:00:00Z","AF_A20_E","collembola",8137.5,4411.5,5,1035.04833984375,1463.15173339844,826.881996231079,493.638024514376,2924.77255249023,1481.70726659161
"AF_A20_E_2024-03-25_00H00M","2024-03-25T00:00:00Z","AF_A20_E","gastropoda",6922,10049,6,563.09326171875,3591.6220703125,714.382714691162,482.010263835547,2981.06172912598,1528.00736010884
"AF_A20_E_2024-03-25_00H00M","2024-03-25T00:00:00Z","AF_A20_E","collembola",1701,2551,7,817.352416992188,3001.51440429688,892.866158981323,639.537601210062,2585.27790527344,1331.55801516117
"AF_A20_E_2024-03-25_00H00M","2024-03-25T00:00:00Z","AF_A20_E","lumbricidae",7334.5,3225.5,8,480.288452148438,2273.82177734375,826.837294235229,509.190553637306,3079.0824029541,1571.78158908029
"AF_A20_E_2024-03-25_00H00M","2024-03-25T00:00:00Z","AF_A20_E","unknown",4912,11324.5,9,1343.16784667969,2138.45483398438,842.078338851929,464.870231421882,2776.16803527832,1373.15430996316
"AF_A20_E_2024-03-25_00H00M","2024-03-25T00:00:00Z","AF_A20_E","collembola",1500.5,3567.5,10,570.781921386719,3892.123046875,815.869659423828,549.826966941817,2869.55049468994,1546.37433888444
"AF_A20_E_2024-03-25_12H00M","2024-03-25T12:00:00Z","AF_A20_E","unknown",3971,7890,1,272.624298095703,3135.32153320312,1005.50364456177,595.169365663618,2793.89343414307,1804.78812430425
"AF_A20_E_2024-03-25_12H00M","2024-03-25T12:00:00Z","AF_A20_E","pauropoda",1698.5,13592.5,2,1417.14672851562,6782.06005859375,919.35968170166,539.688078033288,3352.79709533691,1823.68684666085
"AF_A20_E_2024-03-25_12H00M","2024-03-25T12:00:00Z","AF_A20_E","enchytraeidae",7511,5002,3,732.888122558594,695.166870117188,848.755766906738,540.171548841369,2876.86287506104,1743.86546473406
"AF_A20_E_2024-03-25_12H00M","2024-03-25T12:00:00Z","AF_A20_E","collembola",6086.5,10116.5,4,352.618774414062,1202.43298339844,960.23883895874,578.366683783185,2673.10829650879,1624.00008486395
"AF_A20_E_2024-03-25_12H00M","2024-03-25T12:00:00Z","AF_A20_E","collembola",5487.5,2928,5,470.32861328125,2080.13549804688,955.658979034424,617.399675006132,3360.45264835358,1833.47557502565
"AF_A20_E_2024-03-25_12H00M","2024-03-25T12:00:00Z","AF_A20_E","gastropoda",6939.5,10061,6,705.879577636719,806.022338867188,898.915115585327,587.649705134085,3087.0109564209,1926.78160052445
"AF_A20_E_2024-03-25_12H00M","2024-03-25T12:00:00Z","AF_A20_E","symphyla",7229.5,2073,7,3.60555124282837,356.248504638672,852.760330200195,733.765449215959,3059.31525085449,1941.2700923433
"AF_A20_E_2024-03-25_12H00M","2024-03-25T12:00:00Z","AF_A20_E","collembola",6496.5,12866.5,8,41,3638.099609375,904.66648979187,591.35557966794,2906.01228271484,1832.01076186117
"AF_A20_E_2024-03-25_12H00M","2024-03-25T12:00:00Z","AF_A20_E","lumbricidae",6862,3046,9,849.011779785156,1363.83178710938,913.986166381836,534.018573671995,2755.4594380188,1930.86885315497
"AF_A20_E_2024-03-25_12H00M","2024-03-25T12:00:00Z","AF_A20_E","lumbricidae",5830,11664,10,1178.67126464844,2648.67553710938,883.560420837402,503.630671093147,2564.2138633728,1824.11204934874
"AF_A20_E_2024-03-25_12H00M","2024-03-25T12:00:00Z","AF_A20_E","collembola",1974,272,11,1906.65490722656,1894.48486328125,900.976833839416,575.792823139212,3062.38901596069,1880.83493678413
"AF_A20_E_2024-03-25_12H00M","2024-03-25T12:00:00Z","AF_A20_E","lumbricidae",3873.5,9831,12,194.699768066406,3042.68359375,982.372570166588,592.043346938419,2874.44137516022,1912.0365451226
